AuthorIdsOrder,PaperId,namePart.1,namePart.2,namePart.3,namePart.4,Year2,authorOrder,min_years,max_years,proportion_male.x,proportion_female.x,gender.x,year_max.x,proportion_male.y,proportion_female.y,gender.y,year_max.y,proportion_male,proportion_female,gender,year_max,temp2,temp1,temp0,femaleProb0,femaleProb,genderLabel
2779155956,2463568293,C.,Titus,Brown,NA,1971,9,1951,1991,NA,NA,NA,NA,0.9983,0.0017,male,1991,0.9726,0.0274,male,1991,NA,0.0017,NA,0.0017,0.0017,0
2296457090,2565767455,Maria,T.,Patterson,NA,1972,9,1952,1992,0.008,0.992,female,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,0.992,NA,0.992,1
2734369972,2601649269,Leroy,Mwanzia,NA,NA,1972,9,1952,1992,0.9922,0.0078,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078,NA,0.0078,0
708860026,2461431685,Hugo,J.W.L.,Aerts,NA,1971,9,1951,1991,0.9981,0.0019,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019,NA,0.0019,0
2412536469,2564095169,Nicolas,Palopoli,NA,NA,1971,9,1951,1991,0.9946,0.0054,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054,NA,0.0054,0
2148430210,2184602744,Lisa,Raymond,NA,NA,1972,9,1952,1992,0.0028,0.9972,female,1992,0.9941,0.0059,male,1992,NA,NA,NA,NA,NA,NA,0.9972,NA,0.9972,1
2125357329,2509089500,Steven,Gray,NA,NA,1972,9,1952,1992,0.9958,0.0042,male,1992,0.9898,0.0102,male,1992,NA,NA,NA,NA,NA,NA,0.0042,NA,0.0042,0
2575813797,2141407461,Jens,Gundlach,NA,NA,1968,9,1948,1988,1,0,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2129585102,2225353354,Gabriel,Gorsky,NA,NA,1970,9,1950,1990,0.9723,0.0277,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277,NA,0.0277,0
2753472346,2746896792,Mappet,Walker,NA,NA,1972,9,1952,1992,NA,NA,NA,NA,0.9961,0.0039,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2394490317,1996728217,Matteo,Cantarelli,NA,NA,1969,9,1949,1989,1,0,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
230705428,1992026897,Michael,E.,Schaepman,NA,1967,9,1947,1987,0.9945,0.0055,male,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0055,NA,0.0055,0
2095875363,2254819570,Jee-Hyub,Kim,NA,NA,1971,9,1951,1991,NA,NA,NA,NA,0.1405,0.8595,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2678997122,2737318948,Keukeu,Kaniawati,Rosada,NA,1972,9,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767259440,2767428245,Esther,Jones,NA,NA,1972,9,1952,1992,0.0039,0.9961,female,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.9961,NA,0.9961,1
2224853794,2225340466,Patricia,Angie,Chan,NA,1971,9,1951,1991,0.0031,0.9969,female,1991,0.0029,0.9971,female,1991,0.7623,0.2377,male,1991,NA,0.9971,0.9969,0.9971,0.9969,1
116448358,1984073046,Nissim,Benvenisty,NA,NA,1966,9,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2165653886,2595904362,Robert,Dudley,NA,NA,1972,9,1952,1992,0.9952,0.0048,male,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.0048,NA,0.0048,0
2222364901,2768323877,Carol,Ladd,NA,NA,1972,9,1952,1992,0.0049,0.9951,female,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.9951,NA,0.9951,1
2765037505,2232793711,J,Hover,NA,NA,1971,9,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2384050052,2141480512,Kristin,A.,Krukenberg,NA,1969,9,1949,1989,0.0092,0.9908,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9908,NA,0.9908,1
2116625843,2298654054,Tony,Dell,NA,NA,1971,9,1951,1991,0.9885,0.0115,male,1991,0.6797,0.3203,male,1991,NA,NA,NA,NA,NA,NA,0.0115,NA,0.0115,0
2524891893,2734665458,Olivia,Guest,NA,NA,1972,9,1952,1992,0.0032,0.9968,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9968,NA,0.9968,1
2108092585,2085751750,Stephen,M.,Moore,NA,1968,9,1948,1988,0.9961,0.0039,male,1988,NA,NA,NA,NA,1,0,male,1988,NA,NA,0.0039,NA,0.0039,0
2161477694,2041746984,Andrew,I.,Su,NA,1968,9,1948,1988,0.9945,0.0055,male,1988,NA,NA,NA,NA,0.0379,0.9621,female,1988,NA,NA,0.0055,NA,0.0055,0
2609166431,2484741836,Robert,C.,Free,NA,1971,9,1951,1991,0.9953,0.0047,male,1991,NA,NA,NA,NA,0.7068,0.2932,male,1991,NA,NA,0.0047,NA,0.0047,0
2149127853,2050365740,Heidi,L.,Alvarez,NA,1967,9,1947,1987,0.0029,0.9971,female,1987,NA,NA,NA,NA,1,0,male,1987,NA,NA,0.9971,NA,0.9971,1
2303082645,2736767218,José,Manuel,Gutiérrez,NA,1972,9,1952,1992,NA,NA,NA,NA,0.9905,0.0095,male,1992,NA,NA,NA,NA,NA,0.0095,NA,0.0095,0.0095,0
2661570730,2625980043,Miguel,Mahecha,NA,NA,1972,9,1952,1992,0.9899,0.0101,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101,NA,0.0101,0
2081974026,2316467960,Ann,Strydom,NA,NA,1971,9,1951,1991,0.0027,0.9973,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9973,NA,0.9973,1
2593269197,2593551442,Sharmilla,Gunasegaran,NA,NA,1972,9,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2176730294,2558643140,Jeremy,NguyenXuan,NA,NA,1972,9,1952,1992,0.9935,0.0065,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065,NA,0.0065,0
2566197135,2116967320,Caitlin,M.,Hinz,NA,1967,9,1947,1987,0.0044,0.9956,female,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9956,NA,0.9956,1
2618688174,2156555857,Sarah,C.,Bagby,NA,1970,9,1950,1990,0.0035,0.9965,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9965,NA,0.9965,1
2140917313,2017301167,Jiten,Bhagat,NA,NA,1965,9,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151101088,1999900893,Sudharshan,S.,Vazhkudai,NA,1970,9,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2740731199,2740316488,Maud,Haquelle,NA,NA,1972,9,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
1849335792,2498189041,Sebastian,Risi,NA,NA,1971,9,1951,1991,0.9961,0.0039,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039,NA,0.0039,0
2560363658,2519957376,Milos,Marinkovic,NA,NA,1971,10,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2635305668,2547880330,Zia,Mohades,NA,NA,1971,10,1951,1991,0.1922,0.8078,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8078,NA,0.8078,1
1972212482,2624733528,Damiano,Piovesan,NA,NA,1972,10,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2764923374,2063775673,D,Dykstra,NA,NA,1966,10,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2053137549,2751108919,Paul,Garner,NA,NA,1972,10,1952,1992,0.9955,0.0045,male,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.0045,NA,0.0045,0
2304148772,2144090797,Bruno,Vieira,NA,NA,1969,10,1949,1989,1,0,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2398326759,2390706404,Lina-Sophia,Falkenberg,NA,NA,1971,10,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151482462,2737733838,William,Ho,NA,NA,1972,10,1952,1992,0.9953,0.0047,male,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.0047,NA,0.0047,0
2108335707,2163700660,Jose,M.,Villaveces,NA,1969,10,1949,1989,0.9896,0.0104,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,NA,0.0104,0
2759260876,2757372899,Josh,Willis,NA,NA,1972,10,1952,1992,1,0,male,1992,0.9925,0.0075,male,1992,NA,NA,NA,NA,NA,NA,0,NA,0,0
2553505386,2335271347,Thomas,J.,Grabowski,NA,1971,10,1951,1991,0.9959,0.0041,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041,NA,0.0041,0
2311453708,2051038143,Subhash,Sharma,NA,NA,1968,10,1948,1988,NA,NA,NA,NA,0,1,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2298964904,2492860554,Vincent,S.,Smith,NA,1971,10,1951,1991,0.9941,0.0059,male,1991,NA,NA,NA,NA,0.9644,0.0356,male,1991,NA,NA,0.0059,NA,0.0059,0
2704117342,1980262363,Timothy,J.,Curran,NA,1970,10,1950,1990,0.9952,0.0048,male,1990,NA,NA,NA,NA,0.9791,0.0209,male,1990,NA,NA,0.0048,NA,0.0048,0
2721319748,2295521619,Stefan,Kasberger,NA,NA,1971,10,1951,1991,0.9955,0.0045,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045,NA,0.0045,0
2570601884,2569733217,Zia,Mohaddes,NA,NA,1972,10,1952,1992,0.1787,0.8213,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8213,NA,0.8213,1
2742143645,2741247356,Jared,Bajkowski,NA,NA,1972,10,1952,1992,0.9948,0.0052,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052,NA,0.0052,0
2640184224,2112570655,Caroline,Thurlow,NA,NA,1970,10,1950,1990,0.0025,0.9975,female,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,0.9975,NA,0.9975,1
2768572831,2769775149,Danagul,Yembergenova,NA,NA,1972,10,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2670487002,2242673430,Grace,B.,Villamor,NA,1970,10,1950,1990,0.0026,0.9974,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9974,NA,0.9974,1
2600556681,2240002743,Cécile,Germain,NA,NA,1970,10,1950,1990,NA,NA,NA,NA,0.9029,0.0971,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2569795379,2598858147,Susan,J.,Winter,NA,1972,10,1952,1992,0.0022,0.9978,female,1992,NA,NA,NA,NA,0.0452,0.9548,female,1992,NA,NA,0.9978,NA,0.9978,1
2666745087,2566319430,Nanne,Aben,NA,NA,1971,10,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2129570375,2463568293,Stuart,Buck,NA,NA,1971,10,1951,1991,0.9957,0.0043,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0043,NA,0.0043,0
2252251420,2601649269,Kai,Sonder,NA,NA,1972,10,1952,1992,0.6668,0.3332,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3332,NA,0.3332,0
2145028108,2461431685,Marianna,Jakab,NA,NA,1971,10,1951,1991,0,1,female,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,1,NA,1,1
2612803387,2184602744,Martina,Stockhause,NA,NA,1972,10,1952,1992,0.0042,0.9958,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9958,NA,0.9958,1
2643617526,2509089500,R.,Scarpino,NA,NA,1972,10,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235871818,2141407461,Peter,Schirmbacher,NA,NA,1968,10,1948,1988,0.9962,0.0038,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038,NA,0.0038,0
2036042414,2225353354,Daniele,Iudicone,NA,NA,1970,10,1950,1990,0.1527,0.8473,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8473,NA,0.8473,1
2110816563,2168702090,Timothy,N.,C.,Wells,1969,10,1949,1989,0.9952,0.0048,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0048,NA,0.0048,0
2751723137,2746896792,Eleni,Toli,NA,NA,1972,10,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2749243648,1996728217,Giovanni,Idili,NA,NA,1969,10,1949,1989,0.9506,0.0494,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0494,NA,0.0494,0
2649282089,2254819570,Florian,Graef,NA,NA,1971,10,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2738553684,2737318948,Septriono,Hari,Nugroho,NA,1972,10,1952,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,NA,NA,NA,0,NA,0,0,0
2767977570,2767428245,Janette,Junghaus,NA,NA,1972,10,1952,1992,0.0022,0.9978,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9978,NA,0.9978,1
2297987337,1984073046,Ock-Joo,Kim,NA,NA,1966,10,1946,1986,NA,NA,NA,NA,0.151,0.849,female,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2057205886,2595904362,Matilda,Hellman,NA,NA,1972,10,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2033632827,2768323877,Phyllis,J.,Stabeno,NA,1972,10,1952,1992,0.0021,0.9979,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9979,NA,0.9979,1
2764996173,2232793711,D,Lesny,NA,NA,1971,10,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991227498,2141480512,Jessica,K.,Polka,NA,1969,10,1949,1989,0.0039,0.9961,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9961,NA,0.9961,1
2153126677,2298654054,Jennifer,A.,Dunne,NA,1971,10,1951,1991,0.0032,0.9968,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9968,NA,0.9968,1
2169498007,2734665458,Mg,Hall,NA,NA,1972,10,1952,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2121625828,2085751750,Kirk,E.,Smith,NA,1968,10,1948,1988,0.9965,0.0035,male,1988,NA,NA,NA,NA,0.9661,0.0339,male,1988,NA,NA,0.0035,NA,0.0035,0
2135501135,2041746984,Zakir,Thomas,NA,NA,1968,10,1948,1988,NA,NA,NA,NA,0.9961,0.0039,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2608708996,2484741836,Tim,Beck,NA,NA,1971,10,1951,1991,0.9973,0.0027,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0027,NA,0.0027,0
2224503602,2050365740,Christine,Harvey,NA,NA,1967,10,1947,1987,0.003,0.997,female,1987,0.9951,0.0049,male,1987,NA,NA,NA,NA,NA,NA,0.997,NA,0.997,1
2626793489,2625980043,Ursula,Benz,NA,NA,1972,10,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2154796455,2316467960,Sheila,Seal,NA,NA,1971,10,1951,1991,0.0026,0.9974,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9974,NA,0.9974,1
2592425119,2593551442,Mz,Afzal,NA,NA,1972,10,1952,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2176492712,2558643140,Kent,Shefchek,NA,NA,1972,10,1952,1992,0.9966,0.0034,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0034,NA,0.0034,0
2398327693,2116967320,Michelle,S.,Kaplan,NA,1967,10,1947,1987,0.0038,0.9962,female,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9962,NA,0.9962,1
2704337010,2156555857,Corinna,Gries,NA,NA,1970,10,1950,1990,0,1,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2336612226,2516203774,Brane,Leskošek,NA,NA,1971,10,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2169398572,2017301167,Don,Cruickshank,NA,NA,1965,10,1945,1985,0.9933,0.0067,male,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,NA,0.0067,0
2482443214,1999900893,Daniel,Oliveira,NA,NA,1970,10,1950,1990,0.9947,0.0053,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053,NA,0.0053,0
2742015685,2740316488,E'krame,Jacoby,NA,NA,1972,10,1952,1992,NA,NA,NA,NA,0.9736,0.0264,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2147379936,2498189041,Kenneth,O.,Stanley,NA,1971,10,1951,1991,0.995,0.005,male,1991,NA,NA,NA,NA,0.9943,0.0057,male,1991,NA,NA,0.005,NA,0.005,0
2605655156,2519957376,Jodie,Gray,NA,NA,1971,11,1951,1991,0.0598,0.9402,female,1991,0.9897,0.0103,male,1991,NA,NA,NA,NA,NA,NA,0.9402,NA,0.9402,1
2064474348,2624733528,Alfred,Pühler,NA,NA,1972,11,1952,1992,0.9928,0.0072,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072,NA,0.0072,0
2777144656,2063775673,D,Groep,NA,NA,1966,11,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433102634,2751108919,Larissa,Shamseer,NA,NA,1972,11,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2717735976,2144090797,Adrian,Alexa,NA,NA,1969,11,1949,1989,0.8628,0.1372,male,1989,0.0041,0.9959,female,1989,NA,NA,NA,NA,NA,NA,0.1372,NA,0.1372,0
2401865051,2390706404,Curtis,Kennett,NA,NA,1971,11,1951,1991,0.9922,0.0078,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0078,NA,0.0078,0
2750675950,2737733838,Gabriel,Keeble-Gagnere,NA,NA,1972,11,1952,1992,0.9691,0.0309,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0309,NA,0.0309,0
4355877,2163700660,Guy,Yachdav,NA,NA,1969,11,1949,1989,0.9968,0.0032,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032,NA,0.0032,0
2757132335,2757372899,Timothy,Bouvet,NA,NA,1972,11,1952,1992,0.9952,0.0048,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0048,NA,0.0048,0
2601343214,2335271347,Sean,Hill,NA,NA,1971,11,1951,1991,0.9915,0.0085,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0085,NA,0.0085,0
2489302512,2051038143,David,Hunter,NA,NA,1968,11,1948,1988,0.996,0.004,male,1988,0.9699,0.0301,male,1988,NA,NA,NA,NA,NA,NA,0.004,NA,0.004,0
2730693932,2728579357,Mafalda,Quintas,NA,NA,1972,11,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2102118488,2492860554,Rutger,A.,Vos,NA,1971,11,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
1121541867,1980262363,Ellen,Cieraad,NA,NA,1970,11,1950,1990,0.0023,0.9977,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9977,NA,0.9977,1
2617969407,2295521619,Graham,Steel,NA,NA,1971,11,1951,1991,0.9971,0.0029,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0029,NA,0.0029,0
1968117993,2569733217,Vladimir,Fonov,NA,NA,1972,11,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2740720787,2741247356,Joseph,F.,Bonner,NA,1972,11,1952,1992,0.9949,0.0051,male,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,0.0051,NA,0.0051,0
2561770977,2112570655,Rachel,Wakelin,NA,NA,1970,11,1950,1990,0.0038,0.9962,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9962,NA,0.9962,1
2169257507,2769775149,Carla,Marin,Benito,NA,1972,11,1952,1992,0.0032,0.9968,female,1992,0.2826,0.7174,female,1992,0.9955,0.0045,male,1992,NA,0.7174,0.9968,0.7174,0.9968,1
2705387629,2240002743,Alastair,Dunning,NA,NA,1970,11,1950,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2779483352,2598858147,Ilya,Zaslavsky,NA,NA,1972,11,1952,1992,0.8358,0.1642,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1642,NA,0.1642,0
2327525373,2625117623,Björn,Grüning,NA,NA,1972,11,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2735677181,2564006927,Catherine,O'Reilley,NA,NA,1971,11,1951,1991,0.0028,0.9972,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9972,NA,0.9972,1
2123713937,2461431685,Nobuhiko,Hata,NA,NA,1971,11,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507651338,2509089500,R.,Hauptfeld,NA,NA,1972,11,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996052761,2225353354,Eric,Karsenti,NA,NA,1970,11,1950,1990,0.9939,0.0061,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061,NA,0.0061,0
1899861429,2254819570,Vid,Vartak,NA,NA,1971,11,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2736579496,2737318948,Galih,Kusumah,NA,NA,1972,11,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767631042,2767428245,Harriet,Martin,NA,NA,1972,11,1952,1992,5e-4,0.9995,female,1992,0.9941,0.0059,male,1992,NA,NA,NA,NA,NA,NA,0.9995,NA,0.9995,1
2159249280,1984073046,Geoffrey,Lomax,NA,NA,1966,11,1946,1986,0.9968,0.0032,male,1986,1,0,male,1986,NA,NA,NA,NA,NA,NA,0.0032,NA,0.0032,0
32461765,2595904362,Dirk,W.,Lachenmeier,NA,1972,11,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2768432410,2768323877,Alexander,K.,Ekholm,NA,1972,11,1952,1992,0.9852,0.0148,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148,NA,0.0148,0
2071406784,2141480512,Kearney,T.,W.,Gunsalus,1969,11,1949,1989,1,0,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2008658316,2298654054,Ruth,D.,Gates,NA,1971,11,1951,1991,0.0037,0.9963,female,1991,NA,NA,NA,NA,1,0,male,1991,NA,NA,0.9963,NA,0.9963,1
2734815834,2734665458,Rafael,Neto,Henriques,NA,1972,11,1952,1992,0.9884,0.0116,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116,NA,0.0116,0
1673204229,2085751750,Lawrence,R.,Tarbox,NA,1968,11,1948,1988,0.9949,0.0051,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051,NA,0.0051,0
2593809605,2593551442,Lahiru,Ambawatta,NA,NA,1972,11,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016906876,2558643140,Nicole,Vasilevsky,NA,NA,1972,11,1952,1992,0.0036,0.9964,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9964,NA,0.9964,1
2564288270,2116967320,Anna,B.,Rachlin,NA,1967,11,1947,1987,0.0036,0.9964,female,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9964,NA,0.9964,1
2700221353,2156555857,Xueying,Han,NA,NA,1970,11,1950,1990,NA,NA,NA,NA,0.6052,0.3948,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2466684484,2516203774,Brett,G.,Olivier,NA,1971,11,1951,1991,0.979,0.021,male,1991,NA,NA,NA,NA,0.9828,0.0172,male,1991,NA,NA,0.021,NA,0.021,0
2148524328,2017301167,Paul,Fisher,NA,NA,1965,11,1945,1985,0.9959,0.0041,male,1985,1,0,male,1985,NA,NA,NA,NA,NA,NA,0.0041,NA,0.0041,0
2231398341,1999900893,Dave,Londo,NA,NA,1970,11,1950,1990,0.9985,0.0015,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015,NA,0.0015,0
220079249,2740316488,Olivier,Jaillon,NA,NA,1972,11,1952,1992,0.9843,0.0157,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157,NA,0.0157,0
2606231921,2519957376,Paul,E.,Dowell,NA,1971,12,1951,1991,0.9956,0.0044,male,1991,NA,NA,NA,NA,1,0,male,1991,NA,NA,0.0044,NA,0.0044,0
1973574911,2547880330,Pierre,Bellec,NA,NA,1971,12,1951,1991,0.9923,0.0077,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077,NA,0.0077,0
2160114070,2624733528,Mathias,Walzer,NA,NA,1972,12,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2296713013,2106494836,Paul,Avery,NA,NA,1966,12,1946,1986,0.9959,0.0041,male,1986,0.8512,0.1488,male,1986,NA,NA,NA,NA,NA,NA,0.0041,NA,0.0041,0
2764353814,2063775673,J,Gu,NA,NA,1966,12,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2753643170,2751108919,Straus,Sharon,NA,NA,1972,12,1952,1992,NA,NA,NA,NA,0.0036,0.9964,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2469223817,2144090797,Teresa,K.,Attwood,NA,1969,12,1949,1989,0.0027,0.9973,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9973,NA,0.9973,1
